PitcherId,AutoPitchType,sum_ss,sum_whiff,sum_swing,sum_ip,sweet_spot_rate,whiff_rate,mean_velo,mean_vmov,mean_hmov,mean_spin,mean_ext,n
809782,Four-Seam,5,5,20,12,0.4166666666666667,0.25,89.02663107142857,18.33926142857143,8.351892023809524,2286.1654290833335,4.905464642857143,84
809784,Four-Seam,13,27,72,38,0.34210526315789475,0.375,93.73718157088122,17.19465252873563,5.161442720306513,2582.0916553869733,5.543444061302682,261
809788,Changeup,6,16,33,17,0.35294117647058826,0.48484848484848486,84.17248670588235,9.784239647058824,18.063484352941177,1882.0736369647059,5.504615294117647,85
809788,Four-Seam,14,12,50,33,0.42424242424242425,0.24,89.05961464285714,17.684143857142857,9.214608357142858,2385.911208642857,5.709175571428571,140
809788,Slider,5,19,43,21,0.23809523809523808,0.4418604651162791,82.0415166,3.0154315,3.4063295,2121.46101522,5.2243336,100
809789,Changeup,8,18,52,32,0.25,0.34615384615384615,86.96947563636364,2.963181,18.35305527272727,2026.4218026727274,6.7013881818181815,110
809789,Sinker,33,54,171,113,0.2920353982300885,0.3157894736842105,92.111855724137925,9.469538982758621,17.04881098275862,2186.3855194,6.271329982668978,580
809789,Slider,11,44,81,36,0.3055555555555556,0.5432098765432098,82.7849611627907,5.897290046511628,12.81956446511628,2262.0431469674418,5.966527395348837,215
809791,Curveball,2,17,24,7,0.2857142857142857,0.7083333333333334,82.00721689189189,-9.653871621621622,10.404443243243243,2845.6035000675674,5.219523378378378,74
809791,Sinker,3,6,29,23,0.13043478260869565,0.20689655172413793,89.76758635658915,7.300316279069768,15.627462325581396,2276.823059635659,6.030000697674419,129
809800,Changeup,3,13,22,9,0.3333333333333333,0.5909090909090909,77.65585722222222,8.36717513888889,15.926008611111111,1851.0364862916667,5.916486527777778,72
809800,Four-Seam,5,2,19,17,0.29411764705882354,0.10526315789473684,88.37713629032258,14.769424193548387,8.810095967741935,2116.324731532258,5.853267903225807,62
809806,Sinker,20,5,43,38,0.5263157894736842,0.11627906976744186,90.17433225609756,10.574324451219512,17.34762475609756,2173.256591207317,5.4650914024390245,164
809806,Slider,15,36,90,54,0.2777777777777778,0.4,83.31020372469635,7.1459295141700405,4.717092995951417,2431.3897470809716,5.246694574898785,247
809851,Changeup,3,12,22,10,0.3,0.5454545454545454,84.63055147826087,-1.4304813043478262,22.367015739130434,2187.079036478261,5.452611826086956,115
809851,Sinker,2,8,19,11,0.18181818181818182,0.42105263157894735,86.17798471910112,-1.9998459550561798,22.460556741573033,2218.4634370898875,5.394305505617978,89
809851,Slider,3,12,19,7,0.42857142857142855,0.631578947368421,77.21266155555556,2.0216945555555554,15.770677000000001,2407.0327911444447,4.821514444444444,90
809854,Four-Seam,4,6,24,11,0.36363636363636365,0.25,91.5777751807229,13.410431927710844,6.42641578313253,2191.395599542169,6.520884819277108,83
809862,Changeup,10,21,48,27,0.37037037037037035,0.4375,81.57049523809523,12.518979795918368,11.517130680272109,1834.3364406870749,6.2057144217687075,147
809862,Four-Seam,4,6,25,19,0.21052631578947367,0.24,85.818561,17.4844896,7.5035494,2043.78394174,6.1468479,100
809862,Slider,9,7,22,15,0.6,0.3181818181818182,78.90514658227848,9.357924810126582,5.406858227848101,2092.4046988227847,5.716639746835443,79
809892,Curveball,4,4,18,14,0.2857142857142857,0.2222222222222222,75.52944646153846,-1.6063761538461538,2.985588769230769,2193.3132060615385,5.0655413846153845,65
809897,Changeup,15,25,74,45,0.3333333333333333,0.33783783783783783,81.3533754117647,13.89514805882353,10.435372294117647,1574.8424189,5.776558235294118,170
809897,Curveball,13,21,66,41,0.3170731707317073,0.3181818181818182,74.8627861722488,-7.7321215311004785,5.6727451674641145,2546.8462360095696,5.0677160765550235,209
809897,Four-Seam,18,21,67,42,0.42857142857142855,0.31343283582089554,86.28827565384616,23.135067076923075,5.104892961538462,2135.008368457692,5.669243653846154,260
809937,Four-Seam,6,5,30,21,0.2857142857142857,0.16666666666666666,88.26878333333333,20.46289488888889,8.820336222222222,2093.300050377778,6.108630555555555,90
809938,Changeup,9,10,44,27,0.3333333333333333,0.22727272727272727,83.1608863559322,9.637876694915255,15.279431101694914,1616.3054089661016,6.4834288983050845,118
809938,Four-Seam,8,15,49,26,0.3076923076923077,0.30612244897959184,89.0283898089172,15.485093630573248,9.093805477707006,2033.5504180573248,6.563414331210191,157
809938,Sinker,7,9,44,31,0.22580645161290322,0.20454545454545456,88.98439762711864,12.607677457627119,14.646691949152542,2061.2708625508476,6.600837118644068,118
809938,Slider,9,22,66,40,0.225,0.3333333333333333,81.21438831521739,1.5746523913043478,5.22759027173913,2064.2287247282607,5.795007010869565,184
809949,Curveball,4,5,17,12,0.3333333333333333,0.29411764705882354,76.39864397435898,-11.730340256410257,14.580746923076923,2631.478712871795,5.085024487179488,78
809949,Four-Seam,5,4,19,15,0.3333333333333333,0.21052631578947367,88.32253297297298,19.22405,9.719116351351351,2178.3050059054053,5.641373108108108,74
809949,Sinker,9,5,25,20,0.45,0.2,88.2733255128205,11.93091141025641,17.31296,2097.679375576923,5.6630624358974355,78
809949,Slider,7,14,29,15,0.4666666666666667,0.4827586206896552,81.64845453125,4.12786640625,4.20347328125,2390.409124015625,5.37375703125,64
809976,Four-Seam,8,6,27,21,0.38095238095238093,0.2222222222222222,91.22015530864198,14.446256666666667,7.73275,2169.1183688395063,6.081157037037037,81
809998,Four-Seam,4,11,33,22,0.18181818181818182,0.3333333333333333,90.11703093406594,17.419109065934066,7.3820207692307696,2204.278332631868,6.1994821978021974,182
810011,Slider,1,13,21,8,0.125,0.6190476190476191,80.46988459459459,4.363483648648649,3.300876756756757,2142.8233690135135,6.080138108108108,74
810022,Changeup,7,20,47,27,0.25925925925925924,0.425531914893617,77.95582918699186,14.469991788617886,14.832909024390244,1935.1943863414633,6.04789243902439,123
810022,Four-Seam,12,25,71,29,0.41379310344827586,0.352112676056338,87.81335794392524,22.050960093457945,6.271944018691589,2050.7420284953273,6.186161728971963,214
810030,Changeup,14,24,73,38,0.3684210526315789,0.3287671232876712,79.60205634517767,8.249782994923859,16.89670736040609,1509.4173386649745,5.311148781725889,197
810033,Four-Seam,7,7,34,14,0.5,0.20588235294117646,88.56572630952381,22.948533571428573,8.154245952380952,2122.348060095238,5.960590119047619,84
810033,Slider,3,11,28,13,0.23076923076923078,0.39285714285714285,81.08744352941177,5.477166823529411,7.295234470588235,2419.8464339058823,5.645345294117647,85
810036,Changeup,2,6,20,11,0.18181818181818182,0.3,84.0100493150685,16.777271643835615,11.892358356164383,1864.7580036575343,5.0709269863013695,73
